Date,YMAG,YMAG Dividends,VIX,VVIX,QQQ
2025-02-19 16:00:00,18.17,0.0,15.57,97.81,538.86
2025-02-19 16:30:00,18.185,0.0,15.58,97.72,539.35
2025-02-19 17:00:00,18.215,0.0,15.55,97.78,538.89
2025-02-19 17:30:00,18.21,0.0,15.62,97.49,539.5
2025-02-19 18:00:00,18.19,0.0,15.49,97.02,539.5
2025-02-19 18:30:00,18.21,0.0,15.59,97.43,539.17
2025-02-19 19:00:00,18.22,0.0,15.29,96.97,540.19
2025-02-19 19:30:00,18.24,0.0,15.18,96.27,540.73
2025-02-19 20:00:00,18.2,0.0,15.26,95.94,538.83
2025-02-19 20:30:00,18.23,0.0,15.15,95.25,539.59
2025-02-20 14:30:00,17.97,0.0,16.25,98.19,533.81
2025-02-20 15:00:00,18.02,0.0,15.94,97.37,535.75
2025-02-20 15:30:00,17.96,0.0,16.47,99.07,533.39
2025-02-20 16:00:00,18.0,0.0,16.09,96.84,535.06
2025-02-20 16:30:00,18.015,0.0,16.4,97.5,534.39
2025-02-20 17:00:00,18.03,0.0,15.99,96.24,535.57
2025-02-20 17:30:00,18.04,0.0,16.16,96.46,534.63
2025-02-20 18:00:00,18.02,0.0,16.1,96.14,534.74
2025-02-20 18:30:00,18.02,0.0,16.0,95.67,535.31
2025-02-20 19:00:00,18.03,0.0,15.75,95.23,535.9
2025-02-20 19:30:00,18.01,0.0,15.54,95.23,536.47
2025-02-20 20:00:00,18.02,0.0,15.58,95.56,536.14
2025-02-20 20:30:00,18.04,0.0,15.42,95.24,537.18
2025-02-21 14:30:00,18.06,0.0,15.7,96.39,536.16
2025-02-21 15:00:00,17.98,0.0,16.03,98.01,534.08
2025-02-21 15:30:00,17.955,0.0,16.11,97.67,534.01
2025-02-21 16:00:00,17.945,0.0,15.76,96.93,533.73
2025-02-21 16:30:00,17.915,0.0,15.75,96.93,533.379
2025-02-21 17:00:00,17.875,0.0,15.96,97.18,532.13
2025-02-21 17:30:00,17.83,0.0,16.91,100.37,530.27
2025-02-21 18:00:00,17.8,0.0,17.79,104.23,528.93
2025-02-21 18:30:00,17.78,0.0,17.95,104.27,528.3
2025-02-21 19:00:00,17.72,0.0,19.03,106.03,526.07
2025-02-21 19:30:00,17.68,0.0,18.6,106.63,526.28
2025-02-21 20:00:00,17.7,0.0,18.63,106.05,526.64
2025-02-21 20:30:00,17.69,0.0,18.38,106.46,526.09
2025-02-24 14:30:00,17.585,0.0,19.27,109.6,523.34
2025-02-24 15:00:00,17.5,0.0,19.23,110.28,521.89
2025-02-24 15:30:00,17.46,0.0,19.03,110.56,521.54
2025-02-24 16:00:00,17.595,0.0,18.06,105.26,524.02
2025-02-24 16:30:00,17.605,0.0,17.95,104.57,523.65
2025-02-24 18:00:00,17.65,0.0,17.41,101.56,525.34
2025-02-24 18:30:00,17.645,0.0,17.79,102.17,524.4
2025-02-24 19:00:00,17.62,0.0,17.89,102.23,523.48
2025-02-24 19:30:00,17.585,0.0,18.06,102.21,523.035
2025-02-24 20:00:00,17.575,0.0,18.38,104.86,522.29
2025-02-24 20:30:00,17.475,0.0,19.17,108.42,519.81
2025-02-25 14:30:00,17.2,0.0,19.81,110.15,516.0
2025-02-25 15:00:00,16.98,0.0,21.31,114.22,510.81
2025-02-25 15:30:00,17.07,0.0,20.36,110.72,512.23
2025-02-25 16:00:00,16.935,0.0,20.89,112.06,510.64
2025-02-25 16:30:00,17.1,0.0,20.03,108.32,513.82
2025-02-25 17:00:00,17.045,0.0,19.81,106.83,514.34
2025-02-25 17:30:00,17.125,0.0,19.42,106.84,515.01
2025-02-25 18:00:00,17.1,0.0,19.72,107.64,513.85
2025-02-25 18:30:00,17.15,0.0,19.45,106.05,514.5
2025-02-25 19:00:00,17.06,0.0,20.06,108.03,512.93
2025-02-25 19:30:00,17.12,0.0,19.28,105.79,514.55
2025-02-25 20:00:00,17.15,0.0,19.12,104.75,515.15
2025-02-25 20:30:00,17.075,0.0,19.67,109.27,513.23
2025-02-26 14:30:00,17.23,0.0,18.79,106.21,517.09
2025-02-26 15:00:00,17.2,0.0,18.54,106.54,516.59
2025-02-26 15:30:00,17.25,0.0,18.1,104.16,518.33
2025-02-26 16:00:00,17.3,0.0,18.02,104.06,518.66
2025-02-26 16:30:00,17.3,0.0,18.34,104.34,518.23
2025-02-26 17:00:00,17.27,0.0,18.24,103.76,518.94
2025-02-26 17:30:00,17.2,0.0,19.19,107.15,515.85
2025-02-26 18:00:00,17.11,0.0,19.7,108.96,513.97
2025-02-26 18:30:00,17.02,0.0,19.85,109.81,512.28
2025-02-26 19:00:00,17.03,0.0,19.43,108.97,512.85
2025-02-26 19:30:00,17.0,0.0,19.72,109.09,512.08
2025-02-26 20:00:00,17.04,0.0,19.53,108.66,513.42
2025-02-26 20:30:00,17.07,0.0,19.25,106.5,514.5
2025-02-27 14:30:00,16.725,0.0,19.69,109.51,510.03
2025-02-27 15:00:00,16.8,0.0,18.94,107.17,512.93
2025-02-27 15:30:00,16.785,0.0,19.15,107.71,510.32
2025-02-27 16:00:00,16.8,0.0,18.96,107.02,511.47
2025-02-27 16:30:00,16.74,0.0,19.32,108.79,510.01
2025-02-27 17:00:00,16.72,0.0,18.79,106.85,511.23
2025-02-27 17:30:00,16.76,0.0,18.96,106.99,510.8
2025-02-27 18:00:00,16.83,0.0,18.45,105.22,512.16
2025-02-27 18:30:00,16.81,0.0,18.65,105.21,511.09
2025-02-27 19:00:00,16.66,0.0,19.45,108.43,507.38
2025-02-27 19:30:00,16.64,0.0,19.87,110.2,505.9
2025-02-27 20:00:00,16.56,0.0,21.14,114.9,502.33
2025-02-27 20:30:00,16.45,0.0,21.19,115.1,500.32
2025-02-28 14:30:00,16.36,0.0,20.95,112.64,500.16
2025-02-28 15:00:00,16.51,0.0,20.14,109.62,504.2
2025-02-28 15:30:00,16.6,0.0,19.92,108.47,504.26
2025-02-28 16:00:00,16.52,0.0,21.24,111.93,501.27
2025-02-28 16:30:00,16.57,0.0,20.62,110.73,502.685
2025-02-28 17:00:00,16.58,0.0,20.74,110.81,502.69
2025-02-28 17:30:00,16.46,0.0,21.64,114.3,498.85
2025-02-28 18:00:00,16.41,0.0,21.71,114.69,500.14
2025-02-28 18:30:00,16.44,0.0,22.36,116.26,499.0
2025-02-28 19:00:00,16.44,0.0,21.59,116.3,500.49
2025-02-28 19:30:00,16.57,0.0,20.87,114.24,503.07
2025-02-28 20:00:00,16.58,0.0,20.61,110.59,504.4
2025-02-28 20:30:00,16.755,0.0,19.22,108.65,508.17
